,cid,SMILES,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar,B,Br,C,Cl,F,Fe,H,N,O,P,S,Si,Charged acceptor groups,Charged amidines,Charged amines,Charged donor groups,Charged imidazoles,Charged imines,Charged NH-imidazoles,Donor groups,H-N,H-O,I,Neutral acceptor groups,Neutral donor groups,Acceptor groups,Aliphatic carbons,Amide hydrogens,Amine or amide hydrogens,Aromatic basic nitrogens,Aromatic carbons,Catch for R-CN4,Charged 4-methoxypyridines,Charged pyridines,Divalent oxygens,Heteroaromatic atoms,Imines hydrogens,N-Pyrrole H,Neutral amines,Neutral imidazoles,Reactive groups,t-Butyls,Tetrazoles,Tribromomethyls,Trichloromethyls,Trifluoromethyls,Triiodomethyls,"1,2-Dicarbonyls",Acyl halides,Alcohols,Aldehydes,Aliphatic esters,Aliphatic ketones,Aliphatic thioesters,Alkyl halides,Alkyl halides wo fluorine,Alkyl sulfonates,Anhydrides,Aromatic N-oxides,Aziridines,beta-Heterosubstituted carbonyls,Carbon Thiols,Carbonyls,Catch for uncharged guanine H,Charged N-O,Diazos,Disulfides,Epoxides,Ethers,Formates,Guanidines,Halopyrimidines,Imines,Imines N donors,Imines NH,Michael acceptors,Neutral carbonyls,Neutral halophosphoric acids,Neutral N-O,Neutral NR3-O,Neutral P(=O)2-R2,Neutral P=O-R3,Neutral sulfenes,Neutral sulfones,Nitriles,Nitros,P=O,Perhalomethylketones,Peroxides,Phosphonate esters,R-N-S-R,R-S-O-R,S=O,Sulfenyl halides,Sulfinyl halides,Sulfonyl halides,Sulphonate esters,Tertiary amines or amides,Thiols,Thiones,Amidines,Aromatic carboxylate bioisosteres,Carboxylic acids or carboxylates,Charged C-PO3-,Charged carboxylic acids,Charged halophosphoric acids,Charged hydroxamic acids,Charged O-PO3,Charged phosphonamides,Charged phosphonic acids,Charged phosphoric acids,Charged phosphorylamides,Charged sulfenic acids,Charged sulfonamides,Charged sulfonic acids,Charged sulfuric acids,Hydroxamates,Acetylhydrazides,Acidic hydrogens,Charged 2-aminopyridines,Charged 2-nitrophenols,"Charged 3,5-nitrophenols",Charged 4-aminopyridines,Charged 4-nitrophenols,Charged alkylthiols,Charged anilines,Charged dialkyl anilines,Charged diaminobenzenes,Charged enamines,Charged guanidines,Charged tetrazoles,Actinide series,Alkali metals,Alkaline-earth metals,Lanthanide series,Neutral pyridines,Nitroalkanes,Noble gases,Other metals,Phosphines,Silyl enol ethers,Toxic nonmetals,Transition metals,Azides,Carbodiimides,carbons,Diazoniums,Iron binding groups,Isocyanates,Isonitriles,Isothiocyanates,Metals,Phosphinyl halides,Phosphonyl halides,sp3carbon,Molecular weight,Num aliphatic rings,Num aromatic rings,Num atoms,Num chiral centers,Num heavy atoms,Num heteroaromatic rings,Num molecules,Num negative atoms,Num positive atoms,Num residues,Num rings,Num rotatable bonds,Percent helix,Percent loop,Percent strand,Total charge,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm
90,514,O=c1n(C)c(=O)n(C)c(c12)nc[nH]2,180.16400000000002,0.1701,3,1,0,13,0,0,2,87.086,36.168,45.5072,19.956,0,0,7,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,7,0,0,1,5,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2,180.16741000000002,0,2,21,0,13,2,1,0,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,180.166,5.1770000000000005,370.684,158.442,142.293,69.949,0.0,586.203,1.0,5.0,0.0457202,0.0134886,0.9138178,17.974,5.472,10.305,8.443999999999999,-0.019,-1.395,-1.594,-3.26,443.13699999999994,-0.573,205.25799999999998,-3.8960000000000004,9.087,0.536,0.0,-0.617,2.0,74.2,0.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,13.0,0.616235338
91,567,CC[C@@H]([C@@H]12)C[N@@H+](CC2)[C@@H](C1)[C@@H](O)c3ccnc(c34)ccc(c4)OCC,341.4672,1.9126,3,1,5,25,5,5,4,46.847,49.167,97.2985,44.287,0,0,21,0,0,0,29,2,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1,1,1,21,0,0,1,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,12,341.47747999999996,2,2,54,5,25,1,1,0,1,1,4,6,0,0,0,1,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,340.464,3.111,602.0419999999999,360.404,66.168,175.47,0.0,1115.823,1.0,5.45,0.0086756,0.0090525,0.8641747999999999,36.324,10.56,16.052,8.321,3.318,-3.188,-3.5389999999999997,-5.292999999999999,582.5459999999999,0.01,305.19599999999997,-3.6069999999999998,8.879,0.995,3.0,0.35200000000000004,3.0,95.865,0.0,0.0,4.0,0.0,0.0,18.0,0.0,18.0,7.0,25.0,0.070050898
92,641,CC[NH+](CC)CCC[C@H](C)Nc1cc[nH+]c(c12)cc(Cl)cc2,321.888,2.6813,0,2,8,22,1,1,2,25.698,42.278999999999996,95.1224,42.763999999999996,0,0,18,1,0,0,28,3,0,0,0,0,0,0,1,2,0,0,0,3,3,0,0,0,2,0,18,0,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,9,321.89696000000004,0,2,50,1,22,1,1,0,2,1,2,8,0,0,0,2,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,319.876,5.919,668.0210000000001,382.67400000000004,20.816,193.037,71.494,1153.628,1.0,4.0,0.030373,0.0059878,0.7963161999999999,36.721,11.182,15.55,6.446000000000001,4.667,-4.768,-3.6630000000000003,-6.475,1568.201,0.436,2193.219,-2.5180000000000002,8.334,0.789,4.0,0.632,3.0,100.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,0.016551935
93,644,Oc1cc(O)cc(c12)O[C@H](CC2=O)c3ccc(O)cc3,272.2528,2.2977,5,3,1,20,1,1,3,100.818,55.001999999999995,70.4294,33.986999999999995,0,0,15,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,4,15,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,272.25989,1,2,32,1,20,0,1,0,0,1,3,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,272.257,2.46,499.082,48.108999999999995,198.55599999999998,252.417,0.0,836.437,2.0,4.0,0.0072372,0.011334499999999999,0.8602312,27.804000000000002,9.568,14.511,10.195,1.6280000000000001,-3.4219999999999997,-3.927,-4.997,129.717,-1.406,54.401,-4.002,9.325,0.381,5.0,-0.028999999999999998,3.0,74.29899999999999,0.0,0.0,5.0,0.0,0.0,16.0,0.0,16.0,2.0,20.0,0.010268634
94,645,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc2ccccc2,256.2518,-0.3418,6,4,3,18,5,5,2,102.26,50.832,60.1833,27.756,0,0,12,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,4,12,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,256.25772,1,1,34,5,18,0,1,0,0,1,2,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,-2.0,256.255,2.7260000000000004,477.975,115.56,171.834,190.581,0.0,804.171,4.0,9.25,0.009238600000000001,0.038705,0.8749683000000001,23.354,9.158,18.39,16.76,-0.41200000000000003,-1.554,-1.567,-4.4639999999999995,232.487,-1.355,102.212,-3.343,9.075,-0.46,4.0,-0.879,3.0,66.887,0.0,0.0,6.0,0.0,0.0,12.0,0.0,12.0,5.0,18.0,3.2451079060000003
95,650,C[N@@H+]1CCC[C@H]1c2cccnc2,163.2395,-0.318,1,0,1,12,2,2,2,18.579,22.166999999999998,47.5562,22.584,0,0,10,0,0,0,15,2,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,10,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,5,163.24445,1,1,27,2,12,1,1,0,1,1,2,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,162.234,2.603,397.63800000000003,221.49400000000003,30.41,145.734,0.0,647.681,0.0,3.5,0.010460500000000001,0.0,0.9104393,21.158,5.607,8.238999999999999,5.322,1.186,0.76,-0.247,-4.402,1271.815,0.7170000000000001,709.7410000000001,-3.6289999999999996,9.317,0.015,5.0,-0.43799999999999994,3.0,89.455,0.0,0.0,2.0,0.0,0.0,11.0,0.0,11.0,4.0,12.0,7.596663687
96,654,COc(c1)c(OC)cc(c12)CC[N@H+]3[C@@H]2C[C@H]([C@@H](C3)CC)C[C@H]4[NH2+]CCc(c45)cc(OC)c(c5)OC,482.6548,2.1541,4,1,7,35,5,5,5,51.266000000000005,66.335,135.9509,61.519,0,0,29,0,0,0,42,2,4,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,29,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,17,482.66909000000004,3,2,77,5,35,0,1,0,2,1,5,7,0,0,0,2,0.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,480.64599999999996,2.9219999999999997,801.438,681.158,26.160999999999998,94.119,0.0,1522.777,1.0,6.5,0.0056051,0.0081104,0.7987045,51.192,13.456,21.305999999999997,8.789,4.999,-4.832,-5.086,-6.69,348.03,0.665,193.487,-5.122999999999999,8.515,-0.141,8.0,1.17,3.0,100.0,0.0,0.0,6.0,0.0,1.0,24.0,0.0,24.0,10.0,35.0,5.3299999999999995e-05
97,657,C=C1C(=O)O[C@H]2[C@@H]1[C@@H](OC(=O)C(=C)CO)CC(=C)[C@@H]([C@H]23)C[C@H](O)C3=C,346.3744,1.3812,6,2,4,25,6,6,3,110.991,67.5,88.9876,35.269,0,0,19,0,0,0,22,0,6,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,2,4,19,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,346.38358999999997,3,0,47,6,25,0,1,0,0,1,3,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-2.0,346.379,4.348,580.491,318.45599999999996,146.165,115.87,0.0,1067.377,1.0,7.4,0.0177101,0.0127478,0.870124,33.816,10.276,16.653,10.328,2.045,-3.239,-3.3960000000000004,-4.186,407.209,-1.085,187.331,-3.2289999999999996,10.056000000000001,0.29100000000000004,6.0,-0.149,3.0,85.62799999999999,0.0,0.0,6.0,0.0,0.0,13.0,0.0,10.0,8.0,25.0,0.117957576
98,672,c1cc(=O)oc(c12)cc(O)cc2,162.1421,1.7441,3,1,0,12,0,0,2,50.44,33.168,41.4143,20.866,0,0,9,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,9,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,162.14637,0,2,18,0,12,1,1,0,0,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,674,[O-]C(=O)c(c1=O)cn2[C@H](C)COc(c2c13)c(c(F)c3)N4CC[NH+](C)CC4,361.3675,-0.0125,2,0,2,26,1,1,4,93.87100000000001,70.336,87.2945,39.946999999999996,0,0,18,0,1,0,20,3,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,2,18,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,8,361.3762,2,2,46,1,26,1,1,1,1,1,4,2,0,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,361.37199999999996,9.823,603.8580000000001,351.85,154.61,66.965,30.433000000000003,1080.989,0.0,7.25,0.0892654,0.0,0.8435507,37.105,9.626,17.445,9.611,-0.373,-3.279,-3.0860000000000003,-3.302,21.391,-0.47200000000000003,16.016,-6.1,8.695,0.703,1.0,-0.387,2.0,48.571000000000005,30.433000000000003,0.0,7.0,0.0,1.0,19.0,0.0,19.0,6.0,26.0,0.000151055
100,675,c1cc(N)ccc1C(=O)NCC[NH+](CC)CC,236.3333,-0.4329,1,2,6,17,0,0,1,67.97800000000001,38.168,69.6528,31.069000000000003,0,0,13,0,0,0,22,3,1,0,0,0,0,0,1,1,0,0,0,4,4,0,0,1,3,1,13,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,236.33979,0,1,39,0,17,0,1,0,1,1,1,8,0,0,0,1,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,235.328,6.287000000000001,544.5269999999999,283.842,107.463,153.221,0.0,909.087,2.5,5.5,0.0434765,0.0159703,0.8334568000000001,27.195999999999998,8.957,15.515999999999998,10.338,0.887,-1.6669999999999998,-1.2229999999999999,-5.684,236.44400000000002,-0.491,115.161,-4.351,8.349,-0.133,2.0,-0.281,3.0,74.622,0.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,0.0,17.0,0.135326365
101,676,n1cccc(NC2=O)c1N(c(c23)cccc3)C(=O)CN4CC[NH+](C)CC4,352.4103,0.1187,3,1,2,26,0,0,4,85.45200000000001,58.669,96.8447,44.464,0,0,19,0,0,0,22,5,2,0,0,0,1,0,1,1,0,0,0,2,2,0,0,4,1,3,19,1,1,1,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,6,352.41949,2,2,48,1,26,1,1,0,1,1,4,3,0,0,0,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,351.407,4.4030000000000005,585.337,219.623,94.525,271.188,0.0,1082.421,1.0,10.5,0.0179114,0.0179384,0.8710103000000001,38.47,11.148,20.096,14.981,0.10400000000000001,-0.43799999999999994,-0.9159999999999999,-6.365,78.22,0.409,38.54,-6.239,9.096,0.7,7.0,-0.54,2.0,61.442,0.0,0.0,7.0,0.0,1.0,21.0,0.0,18.0,4.0,26.0,0.07377236599999999
102,676,CN1CC[NH+](CC1)CC(=O)N(c(c23)cccc2)c4c(NC3=O)cccn4,352.4103,0.1187,3,1,2,26,0,0,4,87.506,58.669,96.8447,44.464,0,0,19,0,0,0,22,5,2,0,0,0,1,0,1,1,0,0,0,2,2,0,0,4,1,3,19,1,1,1,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,6,352.41949,2,2,48,1,26,1,1,0,1,1,4,3,0,0,0,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,351.407,5.095,619.885,229.757,110.43,279.698,0.0,1110.249,1.0,10.5,0.023382299999999998,0.016938599999999998,0.8365030000000001,39.665,11.505,20.570999999999998,15.23,0.102,-0.993,-0.9159999999999999,-6.9639999999999995,55.27,0.188,26.478,-6.502999999999999,8.886000000000001,0.8190000000000001,7.0,-0.503,2.0,58.728,0.0,0.0,7.0,0.0,1.0,21.0,0.0,18.0,4.0,26.0,0.011219986999999999
103,689,CC(=O)c1cnccn1,122.1246,-0.3028,3,0,1,9,0,0,1,52.644,24.334,31.775,14.948,0,0,6,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,1,122.12751999999999,0,1,15,0,9,1,1,0,0,1,1,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.126,3.8760000000000003,319.131,85.552,93.15100000000001,140.42700000000002,0.0,478.93800000000005,0.0,4.5,0.0313697,0.0,0.9276462999999999,13.712,4.363,6.754,6.287999999999999,-0.138,-0.003,0.061,-3.372,1295.829,-0.218,654.638,-2.6460000000000004,10.392999999999999,1.182,3.0,-1.238,3.0,81.844,0.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,0.0,9.0,496.02008099999995
104,738,C[C@]12C(C)(C)[C@H](CC1=O)CC2,152.2334,1.9358,1,0,0,11,2,2,2,26.166999999999998,23.0,44.492,17.662,0,0,10,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,152.23842,2,0,27,2,11,0,1,0,0,1,2,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152.236,3.9610000000000003,360.86800000000005,318.906,41.961999999999996,0.0,0.0,600.868,0.0,2.0,0.0261156,0.0,0.9542668,17.893,4.607,6.403,2.843,1.9509999999999998,-1.99,-1.409,-2.272,3962.5440000000003,0.256,2191.236,-2.293,10.27,-0.813,1.0,-0.17300000000000001,3.0,100.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,6.0,11.0,7.607011664
105,747,[NH3+]CCS([O-])(=O)=O,125.1469,-2.9508,0,1,2,7,0,1,0,89.806,29.916999999999998,20.465999999999998,9.907,0,0,2,0,0,0,7,1,3,0,1,0,1,0,3,3,0,0,0,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,125.14698999999999,0,0,14,0,7,0,1,1,1,1,0,2,0,0,0,0,5.0,1.0,0.0,1.0,0.0,4.0,0.0,-1.0,125.14200000000001,5.195,289.393,86.53200000000001,200.611,0.0,2.25,419.289,2.0,4.0,0.0643675,0.0195473,0.936167,8.058,4.0169999999999995,8.1,7.768,-2.915,0.439,0.47600000000000003,-1.484,7.834,-0.8,3.79,-6.895,9.607000000000001,0.297,2.0,-1.087,2.0,25.875999999999998,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.043735083
106,749,Cn1cnc(c12)n(C)c(=O)[nH]c2=O,180.16400000000002,0.1701,3,1,0,13,0,0,2,88.755,36.168,45.5072,19.956,0,0,7,0,0,0,8,4,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,2,7,0,0,1,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2,180.16741000000002,0,2,21,0,13,2,1,0,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,180.166,5.329,354.95099999999996,161.417,135.089,58.445,0.0,571.0880000000001,1.0,5.0,0.0497244,0.0140865,0.9378476,17.259,5.422999999999999,10.101,8.279,-0.02,-1.389,-1.594,-2.8160000000000003,518.627,-0.46,243.3,-3.803,9.054,0.544,0.0,-0.635,3.0,75.421,0.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,13.0,1.319394362
107,752,[O-]C(=O)[C@H]([NH3+])Cc1ccccc1,165.1891,-0.8340000000000001,0,1,3,12,1,1,1,72.921,35.167,41.016000000000005,20.914,0,0,9,0,0,0,11,1,2,0,0,0,1,0,3,3,0,0,0,3,3,0,0,0,0,1,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,2,165.19352,0,1,23,1,12,0,1,1,1,1,1,3,0,0,0,0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,-1.0,165.19099999999997,2.793,378.274,49.181999999999995,142.09799999999998,186.993,0.0,601.42,3.0,3.0,0.012968700000000001,0.0137365,0.9109138000000001,17.132,6.885,11.44,9.334,-1.151,-0.777,-0.655,-2.784,28.112,-0.42100000000000004,14.659,-5.1579999999999995,9.373,-0.35100000000000003,4.0,-0.728,2.0,46.137,0.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,0.0,12.0,0.19182208
